/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/fejlbdnc/myMakefile,10,	cc +DD64 -g -c $(INCLUDE_DIR) fejlbdnc.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/markhdr/myMakefile,5,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/markhdr/myMakefile,10,	cc +DD64 -g -c $(INCLUDE_DIR) markhdr.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/monidnc/myMakefile,5,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/monidnc/myMakefile,10,	cc +DD64 -g -c $(INCLUDE_DIR) monidnc.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/prepay/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/prepay/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) prepay.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/rerate/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/rerate/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) rerate.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/samaccr/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/samaccr/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) samaccr.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/samcalc/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/samcalc/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) samcalc.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/samretro/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/samretro/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) samretro.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/samretro/myMakefile,18,	cc +DD64 -g -c $(INCLUDE_DIR) retrodb.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/sletafgr/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/sletafgr/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) sletafgr.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/slettt/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/slettt/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) slettt.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/slettt/myMakefile,18,	cc +DD64 -g -c $(INCLUDE_DIR) sletora.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/sumdnc/myMakefile,10,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/sumdnc/myMakefile,15,	cc +DD64 -g -c $(INCLUDE_DIR) sumdnc.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/sumdnc/myMakefile,18,	cc +DD64 -g -c $(INCLUDE_DIR) sumdncbuf.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/sumdnc/myMakefile,21,	cc +DD64 -g -c $(INCLUDE_DIR) sumdncpc.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/sumdnc/myMakefile,27,	cc +DD64 -g -c $(INCLUDE_DIR) ttdncgroup.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/xtracthd/myMakefile,5,	cc +DD64 -g -L$(IBIS_HOME)/src/lib/sqd -L$(IBIS_HOME)/src/lib/c \,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/c/xtracthd/myMakefile,10,	cc +DD64 -g -c $(INCLUDE_DIR) xtracthd.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,2,	 cc +DD64 -g -b -o lib_c.so adslconv.o afstbelbuf.o afstmbuf.o alarmer.o batch.o checkopt.o collect.o daemon.o dirlist.o dwutil.o gemdnc.o globaldataarea.o indlbuf.o indldnc.o quicklib.o sqlca.o t2datime.o t2ttutil.o t2util.o taksdnc.o ttalarmer.o ttfilbufmod.o validnc.o vardebug.o  array.o,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,5,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     adslconv.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,8,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     afstbelbuf.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,11,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     afstmbuf.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,14,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     alarmer.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,17,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     array.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,20,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     batch.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,23,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     checkopt.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,26,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     collect.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,29,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     daemon.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,32,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     dirlist.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,35,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     dwutil.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,38,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     gemdnc.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,41,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     globaldataarea.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,44,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     indlbuf.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,47,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     indldnc.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,50,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     quicklib.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,53,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     sqlca.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,56,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     t2datime.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,59,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     t2ttutil.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,62,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     t2util.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,65,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     taksdnc.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,68,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     ttalarmer.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,71,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     ttfilbufmod.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,74,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     validnc.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/c/myMakefile,77,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include -I$(IBIS_HOME)/src/lib/include     -I$(IBIS_HOME)/src/lib/include_sqd     vardebug.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/gmake_original,14,cc -g +Olibmerrno +Ofast +Olit=all +DSblended +Oshortdata=8 +O2  -Ae -z +Olibmerrno +Z -DHPUX -DORAIA64 -DHPUX_IA64 +DD64 -DSS_64BIT_SERVER -DHPPA64 -DSLS8NATIVE -DSLU8NATIVE +DD64 -D_REENTRANT -DHPUX_KTHREAD  -DSLXMX_ENABLE  -DSLTS_ENABLE -D_REENTRANT -DPRECOMP -I/opt/oracle/product/9.2.0/precomp/hdrs -I/opt/oracle/product/9.2.0/precomp/public -I/opt/oracle/product/9.2.0/precomp/include   -I/opt/oracle/product/9.2.0/oracore/include -I/opt/oracle/product/9.2.0/oracore/public -I/opt/oracle/product/9.2.0/oracore/port/include -I/opt/oracle/product/9.2.0/xdk/include -I/opt/oracle/product/9.2.0/xdk/public -I/opt/oracle/product/9.2.0/nlsrtl/include   -I/opt/oracle/product/9.2.0/slax/include  -I. -DHPUX -D_REENTRANT -DHPUX_KTHREAD  -DSLXMX_ENABLE  -DSLTS_ENABLE -D_LARGEFILE64_SOURCE=1 -DSS_64BIT_SERVER -DBIT64 -DMACHINE64 -DORAIA64 -DHPUX_IA64   -I../../../src/include -I../../../src/lib/include -I../../../src/lib/include_sqd   -c -o dirlist.o dirlist.c,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,7,	 cc +DD64 -g -b -o lib_pc.so afregn_sum.o afrgrund.o alm.o blog.o bloglin.o cykfil.o dateconv.o dbconn.o dirafper.o dirapord.o dwsqlutl.o operbuf.o sakritbuf.o t2almbuf.o t2buf.o t2dbmsut.o ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,13,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     afregn_sum.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,19,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     afrgrund.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,25,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     alm.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,31,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     blog.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,37,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     bloglin.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,43,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     cykfil.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,49,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     dateconv.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,55,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     dbconn.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,61,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     dirafper.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,67,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     dirapord.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,73,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     dwsqlutl.c ,DD64,-mpa-risc-2-1
/usr/u2l/u2l_backend/projects/BICS_CODE_20231213_045634/U2L/c-vfunction_20231213_045634/work/canalysis/BICS_CODE/IBIS_SRC/UNIX_src/src/lib/pc/myMakefile,79,	cc +DD64 -g -c -I. -I$(ORACLE_HOME)/precomp/public      -I$(IBIS_HOME)/src/include     -I$(IBIS_HOME)/src/lib/include_sqd     -I$(IBIS_HOME)/src/lib/include     operbuf.c ,DD64,-mpa-risc-2-1
